01,3.774,11.136,5.648,-121.068,3.730,78.043,
02,4.469,7.241,6.879,-120.616,-19.642,56.944,
01,2.986,14.843,-8.936,-161.289,52.959,11.143,
02,3.321,13.601,-11.395,-140.701,20.721,-27.039,
01,2.995,14.862,-8.934,-161.749,53.012,10.715,
02,3.333,13.608,-11.428,-140.737,20.992,-27.057,
01,2.978,14.851,-8.982,-161.733,52.923,10.661,
02,3.339,13.627,-11.443,-140.856,21.124,-27.215,
01,2.976,14.855,-9.004,-161.875,52.899,10.458,
02,3.338,13.635,-11.460,-140.943,21.152,-27.371,
01,2.984,14.846,-9.039,-161.871,52.916,10.384,
02,3.326,13.621,-11.511,-140.970,21.048,-27.432,
01,2.980,14.838,-9.076,-161.986,52.874,10.198,
02,3.280,13.593,-11.625,-140.794,21.014,-27.367,
01,2.967,14.848,-9.096,-162.331,52.844,9.669,
02,3.255,13.618,-11.745,-140.541,21.691,-27.339,
01,2.967,14.830,-9.154,-162.448,52.858,9.502,
02,3.291,13.623,-11.878,-140.405,22.864,-27.183,
01,2.993,14.819,-9.183,-162.813,52.997,9.168,
02,3.332,13.641,-11.990,-140.433,24.359,-27.232,
01,3.011,14.803,-9.224,-163.006,53.245,8.825,
02,3.389,13.681,-12.043,-140.615,25.858,-27.348,
01,2.990,14.775,-9.300,-162.681,53.371,8.901,
02,3.449,13.697,-12.120,-141.063,26.876,-27.433,
01,2.989,14.752,-9.356,-162.742,53.408,8.910,
02,3.485,13.687,-12.220,-141.245,27.707,-27.295,
01,2.987,14.740,-9.410,-162.992,53.365,8.717,
02,3.501,13.706,-12.289,-141.393,28.454,-27.388,
01,3.003,14.739,-9.426,-163.442,53.335,8.378,
02,3.541,13.714,-12.339,-141.542,29.241,-27.500,
01,2.988,14.716,-9.456,-163.596,53.028,8.192,
02,3.620,13.672,-12.389,-141.730,29.634,-27.330,
01,3.001,14.693,-9.479,-163.861,52.715,7.891,
02,3.634,13.641,-12.417,-141.588,29.514,-27.237,
01,2.965,14.672,-9.517,-164.300,52.339,6.658,
02,3.753,13.650,-12.296,-142.006,29.990,-27.451,
01,2.986,14.569,-9.642,-163.498,52.481,6.236,
02,4.156,13.739,-11.678,-143.427,29.603,-28.092,
01,3.092,14.428,-9.827,-161.265,53.742,6.788,
02,4.328,13.557,-11.178,-144.389,23.388,-28.607,
01,3.346,14.238,-10.052,-157.343,55.839,9.063,
