1,19.19,2.368,-5.704,28.86,-26.244,25.756
2,19.151,-1.654,-6.028,33.7,-33.389,9.537
1,22.337,-0.466,3.515,38.461,15.031,-7.579
2,22.888,-2.696,5.712,43.178,-3.855,-6.699
1,22.397,-0.587,3.572,39.861,15.562,-8.001
2,22.744,-2.761,5.444,40.194,-8.839,-6.418
1,22.431,-0.55,3.607,41.734,15.936,-8.418
2,22.685,-2.787,5.146,38.571,-10.068,-5.471
1,22.465,-0.566,3.617,42.48,16.172,-8.359
2,22.656,-2.76,5.008,38.245,-10.667,-5.428
1,22.497,-0.558,3.682,43.209,15.918,-8.584
2,22.631,-2.766,4.94,37.545,-11.249,-5.57
1,22.53,-0.55,3.724,43.727,15.9,-9.063
2,22.611,-2.722,4.991,37.233,-12.301,-6.171
1,22.549,-0.536,3.754,44.09,15.958,-9.443
2,22.581,-2.737,5.004,36.453,-13.529,-6.355
1,22.546,-0.532,3.775,44.078,15.793,-9.645
2,22.531,-2.771,5.037,35.406,-15.73,-6.568
1,22.555,-0.59,3.792,43.717,15.774,-9.476
2,22.506,-2.783,4.984,34.062,-18,-6.263
1,22.554,-0.682,3.804,43.661,15.913,-9.409
2,22.505,-2.843,4.717,32.428,-18.204,-4.596
1,22.565,-0.735,3.855,43.933,16.271,-9.859
2,22.522,-2.835,4.637,32.434,-18.312,-4.708
1,22.584,-0.755,3.904,44.532,16.622,-10.041
2,22.55,-2.866,4.64,32.628,-18.294,-4.906
1,22.631,-0.889,3.969,44.573,16.995,-9.738
2,22.604,-2.931,4.647,32.763,-17.957,-4.597
1,22.698,-0.814,3.987,45.387,17.464,-9.429
2,22.672,-2.898,4.686,33.175,-17.519,-4.513
1,22.748,-0.745,4.032,46.413,17.99,-9.002
2,22.741,-2.861,4.707,33.546,-16.866,-4.262
1,22.827,-0.723,4.006,47.082,18.537,-7.848
2,22.811,-2.831,4.718,33.687,-15.839,-3.424
1,22.885,-0.715,4.019,47.785,18.912,-6.724
2,22.91,-2.806,4.662,33.928,-12.709,-2.181
1,22.92,-0.639,4.029,48.375,19.074,-6.144
2,23.001,-2.83,4.699,35.021,-7.724,-1.733
1,22.936,-0.57,4.03,48.084,18.996,-6.002
2,23.082,-2.904,4.9,36.914,-2.013,-2.203
1,22.93,-0.554,4.023,47.058,18.703,-5.956
2,23.223,-2.919,5.301,39.838,3.691,-2.572
1,22.901,-0.545,4.043,45.639,18.314,-6.061
2,23.367,-2.806,5.778,42.619,7.98,-2.88
1,22.863,-0.569,4.007,44.151,18.414,-5.736
2,23.474,-2.723,6.22,44.692,10.181,-2.664
1,22.814,-0.532,4.044,43.146,18.327,-5.666
2,23.545,-2.62,6.472,46.645,11.168,-2.328
1,22.783,-0.403,4.103,42.921,18.286,-5.771
2,23.596,-2.741,6.576,47.467,11.112,-1.71
1,22.766,-0.456,4.131,42.158,18.437,-5.811
2,23.64,-2.646,6.549,48.63,11.058,-1.231
1,22.765,-0.405,4.187,42.27,18.698,-6.026
2,23.65,-2.598,6.539,48.698,10.689,-1.34
1,22.765,-0.383,4.263,42.513,18.994,-6.383
2,23.611,-2.51,6.531,48.137,9.559,-1.803
1,22.787,-0.395,4.327,42.993,19.337,-6.458
2,23.5,-2.446,6.586,47.146,6.872,-2.824
1,22.816,-0.457,4.402,43.69,19.525,-6.397
2,23.346,-2.476,6.608,45.376,2.555,-4.011
1,22.858,-0.489,4.473,44.434,19.792,-6.475
2,23.176,-2.514,6.481,43.394,-2.097,-4.453
1,22.896,-0.525,4.451,45.05,20.027,-6.292
2,23.074,-2.663,6.176,39.773,-7.418,-3.616
1,22.918,-0.587,4.434,45.464,20.383,-6.225
2,23.029,-2.705,5.907,37.238,-10.566,-2.61
1,22.927,-0.577,4.461,46.116,20.653,-6.651
2,23.002,-2.737,5.692,35.824,-12.106,-2.033
1,22.937,-0.571,4.48,46.755,20.879,-6.853
2,22.999,-2.696,5.589,35.6,-12.904,-2.107
