01,7.873,9.809,-7.845,24.881,-32.194,-92.822,
02,9.195,6.206,-7.893,84.104,-34.300,-132.425,
01,8.073,11.228,1.407,22.914,-3.863,-121.616,
02,10.613,9.368,5.665,84.091,34.588,-102.141,
01,8.045,11.251,1.384,22.916,-4.202,-121.688,
02,10.736,9.444,5.647,86.775,36.794,-100.154,
01,8.048,11.236,1.365,23.162,-4.401,-121.855,
02,10.804,9.521,5.646,88.899,38.261,-98.820,
01,8.063,11.221,1.355,23.122,-4.588,-122.012,
02,10.873,9.561,5.664,90.197,39.261,-97.602,
01,8.062,11.233,1.348,23.114,-4.891,-122.361,
02,10.939,9.609,5.689,91.340,40.237,-96.487,
01,8.070,11.240,1.345,22.978,-4.906,-122.656,
02,10.974,9.688,5.703,92.601,41.337,-95.596,
01,8.061,11.263,1.350,23.095,-4.580,-122.915,
02,10.998,9.751,5.717,93.343,41.990,-95.030,
01,8.063,11.276,1.374,23.154,-4.171,-123.043,
02,11.028,9.798,5.749,93.967,42.216,-94.613,
01,8.070,11.280,1.397,23.219,-3.799,-123.139,
02,11.048,9.848,5.752,94.725,42.505,-93.939,
01,8.074,11.285,1.433,23.133,-3.624,-123.165,
02,11.086,9.872,5.791,94.865,42.679,-93.595,
01,8.076,11.290,1.465,22.988,-3.567,-123.043,
02,11.125,9.913,5.805,95.410,43.302,-93.015,
01,8.080,11.298,1.469,22.844,-3.445,-122.914,
02,11.103,9.982,5.793,95.978,43.810,-92.806,
01,8.077,11.305,1.468,22.833,-3.268,-122.459,
02,11.076,10.027,5.761,96.023,44.122,-93.236,
01,8.067,11.317,1.483,23.141,-3.144,-122.080,
02,11.024,10.069,5.686,95.755,44.144,-94.220,
01,8.050,11.333,1.484,23.973,-2.623,-122.009,
02,10.921,10.117,5.575,94.430,43.664,-96.183,
01,8.049,11.330,1.500,24.859,-1.665,-121.918,
02,10.847,10.083,5.528,91.694,42.007,-98.884,
01,8.033,11.340,1.497,27.314,1.057,-121.728,
02,10.733,10.109,5.395,89.875,40.251,-101.424,
01,8.020,11.327,1.577,31.776,4.761,-120.706,
02,10.519,10.182,5.095,87.647,37.423,-104.700,
01,8.077,11.243,1.803,36.124,7.905,-119.100,
02,10.219,10.215,4.712,85.799,32.259,-108.108,
01,8.261,11.071,2.098,39.129,10.111,-117.407,
02,10.002,10.046,4.501,83.030,23.159,-111.410,
01,8.479,10.886,2.294,40.406,11.174,-116.058,
02,9.935,9.724,4.391,78.350,14.028,-114.015,
01,8.537,10.846,2.380,42.782,12.171,-115.012,
02,9.812,9.614,4.270,74.813,9.242,-116.438,
01,8.687,10.742,2.465,44.334,13.417,-113.329,
02,9.603,9.590,4.253,71.835,2.645,-117.353,
01,8.816,10.659,2.565,45.199,14.258,-111.752,
02,9.406,9.512,4.185,69.725,-7.429,-115.183,
01,8.835,10.629,2.550,46.337,14.067,-111.436,
02,9.387,9.552,3.624,70.291,-7.187,-112.935,
01,8.874,10.583,2.543,46.779,13.872,-111.214,
02,9.386,9.560,3.519,71.128,-7.007,-113.384,
01,8.895,10.557,2.536,47.171,13.696,-111.117,
02,9.385,9.566,3.482,71.798,-7.088,-113.538,
01,8.920,10.537,2.528,47.269,13.838,-110.987,
02,9.409,9.552,3.487,71.991,-7.198,-113.238,
01,8.930,10.527,2.539,47.375,13.816,-110.938,
02,9.418,9.555,3.484,72.235,-7.234,-112.822,
01,8.937,10.519,2.539,47.454,13.780,-110.920,
02,9.429,9.545,3.482,72.312,-7.414,-112.403,
01,8.936,10.512,2.545,47.542,13.691,-110.984,
02,9.436,9.533,3.481,72.293,-7.643,-112.007,
01,8.943,10.499,2.537,47.503,13.654,-111.103,
02,9.436,9.523,3.482,72.233,-7.955,-111.663,
01,8.933,10.494,2.545,47.580,13.545,-111.265,
02,9.434,9.514,3.477,72.142,-8.375,-111.198,
01,8.930,10.494,2.526,47.568,13.672,-111.499,
02,9.440,9.504,3.462,71.962,-8.892,-110.688,
01,8.935,10.483,2.505,47.062,13.590,-111.925,
02,9.448,9.486,3.454,71.695,-9.856,-110.889,
01,8.931,10.473,2.485,46.119,13.145,-112.726,
02,9.436,9.486,3.390,71.859,-10.498,-111.290,
01,8.931,10.445,2.464,44.399,12.309,-113.722,
02,9.409,9.498,3.296,72.309,-10.121,-110.973,
01,8.919,10.415,2.408,41.379,10.686,-115.181,
02,9.422,9.476,3.284,72.403,-6.831,-108.823,
01,8.899,10.387,2.350,36.206,7.748,-116.853,
02,9.504,9.374,3.525,71.195,0.664,-105.396,
01,8.791,10.461,2.255,31.807,5.097,-118.550,
02,9.624,9.260,4.054,70.234,8.993,-104.225,
01,8.564,10.651,2.068,29.328,3.098,-120.058,
02,9.846,9.181,4.892,70.974,17.045,-104.926,
01,8.343,10.852,1.876,27.598,2.139,-121.084,
02,10.086,9.251,5.434,73.683,23.972,-105.443,
01,8.244,10.966,1.745,25.412,1.592,-121.164,
02,10.379,9.317,5.671,77.141,29.538,-104.004,
01,8.159,11.074,1.684,22.707,1.229,-118.788,
02,10.725,9.329,5.892,81.074,34.175,-101.914,
01,8.025,11.237,1.638,21.187,0.483,-118.123,
02,10.916,9.566,6.090,86.915,38.949,-100.110,
01,7.966,11.327,1.573,19.979,0.178,-118.223,
02,11.006,9.914,5.981,93.696,43.934,-96.001,
01,7.933,11.393,1.571,19.104,0.053,-118.160,
02,11.042,10.064,5.886,96.898,45.822,-93.711,
01,7.917,11.435,1.556,18.321,-0.195,-118.260,
02,11.133,10.030,5.940,97.514,45.809,-92.495,
01,7.909,11.476,1.528,17.593,-0.286,-118.465,
02,11.214,10.065,5.961,99.452,46.590,-90.495,
01,7.892,11.508,1.532,16.553,-0.212,-117.245,
02,11.277,10.123,5.930,101.829,47.212,-88.345,
01,7.864,11.561,1.537,16.008,-0.275,-117.026,
02,11.345,10.139,5.905,103.355,47.314,-86.648,
01,7.861,11.597,1.543,15.386,-0.400,-117.010,
02,11.372,10.155,5.898,104.482,47.204,-85.687,
01,7.855,11.629,1.544,14.977,-0.521,-117.065,
02,11.380,10.169,5.871,105.121,47.242,-85.132,
01,7.850,11.652,1.546,14.611,-0.690,-117.121,
02,11.383,10.156,5.893,105.057,46.965,-85.188,
01,7.836,11.685,1.537,14.398,-0.754,-117.270,
02,11.378,10.169,5.895,105.309,46.912,-85.021,
01,7.834,11.708,1.525,14.148,-0.656,-117.477,
02,11.370,10.199,5.885,105.595,46.917,-84.854,
01,7.830,11.725,1.521,14.121,-0.435,-117.685,
02,11.381,10.206,5.882,105.558,46.902,-84.841,
01,7.823,11.736,1.534,14.406,-0.084,-117.928,
02,11.372,10.237,5.860,105.656,46.879,-84.921,
01,7.825,11.735,1.543,14.980,0.571,-118.250,
02,11.367,10.253,5.850,105.503,46.700,-85.292,
01,7.826,11.724,1.576,15.791,1.484,-118.619,
02,11.351,10.285,5.844,105.231,46.439,-85.921,
01,7.826,11.719,1.626,16.650,2.610,-119.081,
02,11.345,10.326,5.833,104.866,46.141,-86.648,
01,7.832,11.714,1.690,18.067,4.546,-119.818,
02,11.336,10.371,5.825,104.076,45.651,-88.144,
01,7.840,11.712,1.777,19.937,6.996,-120.510,
02,11.300,10.448,5.763,103.316,45.160,-89.995,
01,7.884,11.685,1.903,21.735,9.585,-120.697,
02,11.175,10.556,5.621,102.147,44.368,-92.686,
01,7.931,11.666,2.062,23.749,12.304,-120.419,
02,10.916,10.669,5.340,100.238,42.976,-96.281,
01,7.992,11.629,2.226,26.656,15.412,-119.342,
02,10.537,10.748,4.952,96.892,40.079,-100.731,
01,8.076,11.557,2.408,30.130,18.051,-117.607,
02,10.158,10.705,4.592,92.214,34.213,-104.926,
01,8.122,11.501,2.589,35.634,20.346,-115.431,
02,9.798,10.525,4.423,86.721,24.250,-108.419,
01,8.285,11.332,2.764,41.199,21.576,-112.402,
02,9.635,10.157,4.375,80.506,11.083,-109.828,
01,8.532,11.102,2.872,44.779,22.149,-109.706,
02,9.565,9.830,4.234,76.302,-1.308,-109.716,
01,8.723,10.912,2.886,45.870,21.203,-108.221,
02,9.565,9.723,3.753,76.437,-5.404,-106.953,
01,8.848,10.791,2.880,47.359,21.470,-107.294,
02,9.690,9.641,3.640,77.528,-5.560,-107.263,
