1,9.1,4.289,6.465,-97.147,-23.722,-20.781
2,5.452,3.04,4.911,-122.609,-14.838,7.528
1,9.478,9.192,-15.85,-43.948,36.63,40.389
2,4.982,13.19,-19.555,158.676,68.039,-103.643
1,9.47,9.191,-15.855,-43.991,36.687,40.351
2,4.991,13.209,-19.538,158.253,68.03,-104.045
1,9.472,9.188,-15.852,-43.994,36.687,40.39
2,4.978,13.206,-19.54,158.433,67.972,-103.881
1,9.466,9.192,-15.851,-44.01,36.706,40.372
2,4.986,13.208,-19.536,158.372,68.034,-103.922
1,9.47,9.18,-15.854,-44.1,36.643,40.305
2,4.988,13.196,-19.537,158.614,68.054,-103.647
1,9.469,9.184,-15.855,-43.999,36.599,40.307
2,5.006,13.157,-19.554,159.314,68.201,-102.781
1,9.494,9.18,-15.858,-43.729,36.435,40.498
2,5.1,12.994,-19.597,163.748,69.424,-97.478
1,9.493,9.24,-15.934,-41.634,37.019,41.209
2,5.478,12.134,-19.806,-172.847,72.212,-71.942
1,9.334,9.44,-16.229,-38.75,40.253,42.535
2,6.251,11.269,-19.533,-132.189,70.219,-29.393
1,8.779,9.695,-16.686,-37.537,47.202,42.565
2,6.619,10.964,-18.759,-107.843,59.195,-6.41
1,8.01,10.018,-17.141,-39.382,57.129,42.318
2,6.675,11.188,-17.59,-93.436,46.569,8.356
1,7.899,10.012,-17.254,-37.766,60.649,48.856
2,5.943,9.782,-18.132,-94.987,27.136,2.184
1,8.096,9.838,-17.187,-37.852,59.051,53.18
2,6.243,9.736,-18.037,-95.643,27.13,3.317
1,7.902,9.778,-17.221,-39.788,58.297,53.281
2,6.119,9.231,-18.331,-97.429,24.351,6.658
1,7.918,9.771,-17.196,-38.935,57.319,55.437
2,6.17,9.196,-18.395,-98.289,26.103,7.757
1,7.847,9.823,-17.215,-37.839,57.708,57.207
2,6.127,9.179,-18.514,-98.72,27.668,7.84
1,7.809,9.925,-17.236,-35.995,58.806,60.278
2,6.051,9.238,-18.653,-99.826,30.204,7.178
1,7.891,9.987,-17.241,-33.746,59.544,63.041
2,6.082,9.388,-18.787,-101.064,33.772,5.998
1,7.867,10.088,-17.304,-31.6,62.057,62.591
2,5.977,9.571,-19.019,-101.962,37.826,1.695
1,8.026,10.114,-17.279,-28.278,61.732,64.183
2,5.759,9.927,-19.337,-104.907,44.317,-2.286
1,8.388,10.031,-17.094,-25.709,56.795,64.359
2,5.307,11.199,-19.555,-116.282,56.681,-14.74
1,8.837,10.019,-16.66,-22.561,47.875,64.406
2,4.863,13.019,-19.36,-166.487,68.856,-66.958
1,9.269,10.117,-16.285,-19.164,36.53,64.282
2,4.691,14.1,-19.173,154.113,61.048,-109.422
1,9.476,10.294,-16.18,-16.342,31.256,64.389
2,4.6,14.424,-19.166,146.771,54.193,-119.295
1,9.585,10.426,-16.192,-15.019,29.389,65.121
2,4.426,14.593,-19.142,147.438,50.568,-121.568
1,9.597,10.539,-16.226,-14.639,28.897,65.935
2,4.258,14.965,-18.954,146.671,47.023,-124.555
1,9.57,10.565,-16.278,-15.231,28.587,66.402
2,4.286,15.171,-18.916,144.14,45.482,-126.52
1,9.542,10.554,-16.298,-16.655,28.768,66.602
2,4.381,15.334,-18.885,141.179,45.367,-128.347
1,9.523,10.478,-16.326,-18.973,29.258,66.274
2,4.4,15.44,-18.904,139.544,45.171,-129.6
1,9.461,10.429,-16.362,-21.149,30.175,65.626
2,4.491,15.442,-18.91,138.277,45.174,-130.496
1,9.443,10.405,-16.363,-22.939,31.013,65.263
2,4.586,15.461,-18.901,137.517,45.171,-131.304
1,9.451,10.384,-16.366,-24.459,31.723,65.036
2,4.561,15.484,-18.916,137.669,44.915,-131.387
1,9.382,10.368,-16.422,-25.994,32.973,64.453
2,4.534,15.454,-18.959,138.265,45.143,-130.641
1,9.249,10.365,-16.495,-27.78,34.889,63.882
2,4.625,15.126,-19.197,141.116,48.191,-126.442
1,9.019,10.37,-16.646,-30.395,38.228,62.88
2,4.883,14.416,-19.569,150.065,55.79,-114.055
1,8.564,10.439,-17.002,-34.155,43.609,61.328
2,5.755,13.339,-19.592,178.543,66.398,-82.922
1,8.055,10.687,-17.391,-38.131,51.657,59.269
2,6.615,13.109,-18.236,-121.071,63.111,-22.571
1,8.029,10.813,-17.528,-38.499,57.181,60.333
2,6.196,10.706,-18.904,-100.376,25.222,-11.267
1,7.848,10.847,-17.682,-38.915,59.427,60.437
2,6.124,10.57,-18.854,-99.503,24.576,-9.402
1,7.626,10.825,-17.736,-39.582,59.379,59.536
2,5.987,10.621,-18.754,-100.404,25.926,-8.373
1,7.602,10.692,-17.702,-41.597,58.109,58.175
2,5.918,10.632,-18.669,-101.578,26.63,-7.327
1,7.6,10.561,-17.639,-43.67,56.605,56.394
2,5.987,10.602,-18.565,-101.953,26.773,-5.807
1,7.616,10.435,-17.582,-45.287,55.111,54.834
2,5.964,10.484,-18.54,-101.973,25.952,-4.843
1,7.715,10.346,-17.529,-45.792,53.849,55.128
2,6.049,10.32,-18.619,-101.374,25.396,-3.083
1,7.819,10.328,-17.493,-46.076,53.783,54.532
2,6.065,10.16,-18.869,-99.413,25.244,-2.426
1,8.044,10.283,-17.382,-44.23,51.787,55.776
2,5.899,10.073,-19.347,-99.971,28.151,-3.781
1,8.426,10.159,-17.137,-41.222,46.643,57.229
2,5.107,10.434,-20.007,-106.452,34.938,-11.742
1,8.935,10.088,-16.734,-36.307,38.486,57.972
2,4.325,12.287,-20.102,-128.068,52.615,-34.95
1,9.26,10.18,-16.493,-30.941,31.871,57.897
2,3.971,14.041,-19.663,-173.565,60.281,-83.206
1,9.388,10.337,-16.471,-27.006,29.859,57.748
2,3.91,14.656,-19.503,163.954,55.002,-108.447
1,9.388,10.542,-16.499,-23.775,29.941,58.063
2,3.914,14.885,-19.418,156.616,50.469,-118.488
1,9.361,10.648,-16.567,-22.073,30.553,58.6
2,3.811,15.089,-19.319,153.864,46.595,-123.415
1,9.313,10.711,-16.614,-21.709,31.44,59.444
2,3.766,15.275,-19.221,150.913,43.861,-126.4
1,9.216,10.735,-16.656,-22.395,32.335,59.992
2,3.814,15.456,-19.152,147.461,42.813,-128.49
1,9.091,10.725,-16.692,-23.899,33.316,59.985
2,3.794,15.543,-19.138,145.597,42.443,-129.116
1,8.991,10.639,-16.752,-26.559,34.484,59.14
2,3.839,15.611,-19.104,144.044,42.421,-129.797
1,8.85,10.575,-16.832,-29.694,36.705,57.913
2,3.849,15.42,-19.269,145.906,44.237,-126.598
1,8.644,10.582,-16.955,-32.56,40.188,56.687
2,3.956,14.824,-19.612,153.645,49.792,-116.423
1,8.388,10.662,-17.124,-34.965,44.662,55.544
2,4.46,14.144,-19.702,169.611,57.922,-98.791
1,7.958,10.898,-17.448,-36.916,50.347,54.488
2,5.402,13.383,-19.047,-157.341,61.954,-67.641
1,7.667,11.031,-17.797,-39.49,57.37,53.02
2,5.608,13.387,-17.858,-110.963,54.47,-27.745
1,7.201,11.225,-17.977,-39.32,60.948,53.487
2,5.369,12.039,-18.179,-101.441,35.006,-19.807
1,7.134,11.177,-17.962,-39.68,61.152,54.169
2,5.342,11.37,-18.318,-100.849,26.092,-18.59
1,7.094,11.081,-17.857,-41.205,59.994,54.046
2,5.327,11.046,-18.34,-102.221,22.346,-17.751
1,7.112,10.919,-17.782,-43.621,58.022,53.713
2,5.294,10.874,-18.314,-103.683,21.029,-16.602
1,7.165,10.829,-17.696,-45.368,56.597,54.282
2,5.273,10.755,-18.322,-104.91,20.475,-15.493
1,7.271,10.801,-17.621,-45.253,55.367,56.318
2,5.276,10.65,-18.384,-105.373,20.484,-14.352
1,7.407,10.754,-17.587,-45.187,54.412,57.272
2,5.351,10.657,-18.466,-104.559,21.691,-12.386
1,7.592,10.719,-17.557,-44.494,53.924,57.207
2,5.361,10.485,-18.818,-102.544,22.381,-9.71
1,7.957,10.628,-17.412,-41.729,50.379,58.345
2,5.013,10.362,-19.602,-104.349,26.145,-11.035
1,8.695,10.485,-17.014,-37.837,44.685,58.986
2,3.794,11.527,-20.298,-114.038,35.767,-21.874
1,9.157,10.605,-16.699,-30.659,36.954,58.821
2,3.46,13.595,-19.958,-143.73,53.405,-52.752
1,9.295,10.827,-16.656,-24.666,33.307,58.838
2,3.453,14.596,-19.632,-179.907,54.506,-91.203
1,9.387,11.002,-16.693,-20.72,32.4,59.699
2,3.495,15.08,-19.43,163.923,49.352,-110.333
1,9.356,11.143,-16.762,-18.432,32.651,60.946
2,3.506,15.395,-19.296,156.68,44.762,-119.404
1,9.326,11.208,-16.794,-17.617,32.665,62.263
2,3.435,15.699,-19.186,151.654,40.931,-124.325
1,9.303,11.19,-16.825,-18.038,32.236,62.981
2,3.474,15.931,-19.116,147.334,39.179,-127.13
1,9.269,11.192,-16.835,-18.476,32.078,63.563
2,3.583,16.226,-18.951,143.224,38.092,-130.358
1,9.174,11.192,-16.866,-19.315,32.991,63.429
2,3.655,16.37,-18.863,141.285,37.317,-131.375
1,8.982,11.114,-16.986,-22.274,35.767,61.544
2,3.632,16.239,-18.961,142.622,37.833,-129.317
1,8.753,11.084,-17.11,-26.646,40.558,58.991
2,3.568,15.881,-19.204,147.341,40.321,-123.835
1,8.511,11.028,-17.24,-31.493,44.513,56.025
2,3.703,15.169,-19.555,157.382,46.298,-112.111
1,8.033,11.008,-17.438,-36.95,48.827,52.438
2,4.345,14.205,-19.636,174.477,53.745,-95.023
1,7.545,10.98,-17.669,-45.568,53.879,46.628
2,5.203,13.533,-18.934,-148.333,57.661,-59.213
1,6.976,11.093,-17.878,-54.083,58.637,40.91
2,5.36,13.578,-17.861,-108.335,49.727,-23.78
1,6.905,11.066,-17.899,-57.023,59.913,40.138
2,5.349,12.496,-17.976,-97.461,32.763,-17.461
1,6.737,11.019,-17.916,-58.92,60.147,39.268
2,5.198,11.534,-18.311,-97.696,22.164,-17.322
1,6.635,11.027,-17.833,-58.855,59.62,39.965
2,5.175,11.269,-18.346,-98.502,19.232,-16.49
1,6.606,10.961,-17.793,-59.389,58.48,40.2
2,5.132,11.136,-18.356,-99.304,18.106,-15.723
1,6.687,10.88,-17.707,-59.646,57.113,40.865
2,5.137,11.078,-18.325,-99.628,17.78,-14.746
1,6.817,10.795,-17.664,-59.351,55.829,41.512
2,5.14,10.975,-18.367,-99.295,17.04,-13.72
1,6.919,10.764,-17.704,-58.46,55.987,41.872
2,5.181,10.753,-18.596,-98.606,16.319,-13.734
1,7.175,10.768,-17.685,-54.219,55.884,45.093
2,4.984,10.424,-19.193,-99.872,18.417,-15.584
1,7.559,10.73,-17.56,-47.84,52.708,49.422
2,4.352,10.551,-19.859,-106.027,25.694,-22.299
