01,6.077,2.518,0.787,-169.627,-11.455,88.922,
02,4.893,6.023,0.304,172.294,12.740,92.731,
01,7.038,0.414,-5.630,-156.146,10.508,88.974,
02,8.646,0.974,-10.357,-145.731,56.838,-158.564,
01,7.041,0.419,-5.637,-156.143,10.604,88.925,
02,8.674,0.992,-10.369,-145.314,57.318,-158.195,
01,7.046,0.420,-5.641,-156.204,10.735,88.964,
02,8.692,0.996,-10.381,-145.190,57.615,-157.930,
01,7.047,0.426,-5.648,-156.265,10.820,88.995,
02,8.708,0.999,-10.385,-144.964,57.821,-157.620,
01,7.049,0.432,-5.653,-156.301,10.891,89.025,
02,8.725,1.006,-10.389,-144.740,57.993,-157.272,
01,7.051,0.439,-5.659,-156.321,10.964,89.050,
02,8.745,1.004,-10.389,-144.328,58.146,-156.789,
01,7.052,0.444,-5.667,-156.332,11.029,89.056,
02,8.751,1.006,-10.399,-143.968,58.110,-156.344,
01,7.056,0.447,-5.671,-156.355,11.142,89.078,
02,8.766,1.001,-10.397,-143.781,58.229,-155.998,
01,7.058,0.452,-5.673,-156.401,11.248,89.124,
02,8.765,1.005,-10.405,-143.808,58.189,-155.958,
01,7.058,0.459,-5.675,-156.429,11.280,89.099,
02,8.770,0.999,-10.399,-143.731,58.187,-155.743,
01,7.058,0.467,-5.675,-156.451,11.303,89.023,
02,8.762,0.997,-10.400,-143.757,58.063,-155.709,
01,7.058,0.469,-5.674,-156.476,11.302,88.967,
02,8.758,0.997,-10.394,-143.756,57.959,-155.619,
01,7.058,0.472,-5.671,-156.467,11.316,88.928,
02,8.752,0.991,-10.390,-143.723,57.840,-155.488,
01,7.057,0.474,-5.669,-156.476,11.331,88.884,
02,8.754,0.992,-10.383,-143.701,57.842,-155.413,
01,7.058,0.475,-5.664,-156.455,11.358,88.856,
02,8.755,0.988,-10.375,-143.622,57.830,-155.289,
01,7.059,0.474,-5.659,-156.441,11.358,88.847,
02,8.754,0.988,-10.369,-143.604,57.804,-155.249,
01,7.059,0.473,-5.651,-156.430,11.321,88.853,
02,8.751,0.985,-10.363,-143.613,57.764,-155.200,
01,7.060,0.469,-5.638,-156.441,11.276,88.901,
02,8.750,0.980,-10.355,-143.600,57.733,-155.133,
01,7.060,0.470,-5.624,-156.404,11.205,88.965,
02,8.750,0.978,-10.351,-143.629,57.743,-155.111,
01,7.061,0.468,-5.614,-156.363,11.111,89.046,
02,8.756,0.979,-10.347,-143.579,57.802,-155.052,
01,7.063,0.464,-5.605,-156.329,11.033,89.128,
02,8.765,0.980,-10.345,-143.516,57.895,-155.007,
01,7.064,0.459,-5.602,-156.327,10.921,89.248,
02,8.775,0.983,-10.341,-143.405,58.051,-154.934,
01,7.065,0.458,-5.604,-156.342,10.876,89.297,
02,8.776,0.973,-10.338,-143.381,58.009,-154.839,
01,7.068,0.455,-5.607,-156.340,10.866,89.384,
02,8.775,0.953,-10.327,-143.255,57.788,-154.588,
01,7.072,0.448,-5.618,-156.427,10.890,89.539,
02,8.762,0.898,-10.284,-143.058,57.157,-154.139,
01,7.081,0.435,-5.655,-156.680,11.070,89.804,
02,8.693,0.825,-10.163,-143.462,54.959,-153.858,
01,7.100,0.413,-5.722,-157.388,11.768,90.459,
02,8.571,0.770,-9.911,-146.160,51.057,-155.680,
01,7.113,0.417,-5.837,-158.870,13.010,91.089,
02,8.466,0.752,-9.414,-151.506,45.940,-160.941,
01,7.120,0.458,-6.015,-161.255,14.893,91.748,
02,8.422,0.842,-8.618,-158.128,39.228,-168.190,
01,7.112,0.613,-6.240,-164.173,17.284,91.400,
02,8.265,0.902,-7.825,-166.001,27.708,-175.808,
01,7.154,0.750,-6.401,-166.948,20.145,91.306,
02,7.525,1.007,-7.742,-170.987,3.384,177.307,
01,7.222,0.864,-6.423,-167.910,21.932,91.867,
02,7.120,1.029,-7.702,-172.045,-10.935,177.083,
01,7.265,0.940,-6.418,-168.190,22.153,92.271,
02,7.031,1.032,-7.685,-172.618,-14.298,175.831,
01,7.284,0.961,-6.429,-168.064,21.479,92.271,
02,7.004,1.047,-7.667,-172.111,-15.538,174.395,
01,7.303,0.949,-6.452,-167.664,20.894,91.561,
02,7.007,1.046,-7.666,-171.141,-16.042,173.095,
01,7.336,0.903,-6.473,-167.049,20.645,90.655,
02,7.030,1.016,-7.673,-169.891,-16.179,172.176,
01,7.377,0.841,-6.492,-166.384,20.603,89.826,
02,7.066,0.963,-7.684,-168.839,-16.107,171.788,
01,7.426,0.774,-6.505,-165.920,20.772,89.338,
02,7.111,0.900,-7.695,-168.115,-15.918,171.630,
01,7.481,0.711,-6.508,-165.584,20.998,89.059,
02,7.164,0.843,-7.700,-167.581,-15.635,171.650,
01,7.559,0.640,-6.496,-165.327,21.242,88.890,
02,7.239,0.775,-7.701,-167.159,-15.243,172.042,
01,7.649,0.577,-6.454,-165.180,21.449,88.977,
02,7.323,0.712,-7.703,-166.796,-14.469,172.898,
01,7.734,0.537,-6.372,-165.176,21.420,88.989,
02,7.377,0.632,-7.785,-166.079,-12.581,173.215,
01,7.796,0.544,-6.260,-164.381,20.755,88.930,
02,7.362,0.502,-8.046,-165.575,-9.569,174.055,
01,7.848,0.524,-6.113,-162.806,18.977,88.934,
02,7.325,0.456,-8.484,-164.738,-4.567,174.296,
01,7.893,0.480,-5.948,-159.971,15.430,88.669,
02,7.375,0.472,-9.027,-163.103,4.717,174.907,
01,7.952,0.396,-5.768,-157.437,11.969,88.138,
02,7.612,0.498,-9.502,-160.928,15.335,177.302,
01,8.029,0.303,-5.580,-155.609,9.400,87.656,
02,8.004,0.525,-9.823,-158.243,25.756,-178.738,
01,8.112,0.221,-5.400,-154.339,7.514,87.182,
02,8.493,0.573,-9.945,-155.295,35.360,-174.495,
01,8.190,0.162,-5.237,-153.214,5.926,86.583,
02,8.909,0.647,-9.967,-152.623,42.808,-171.204,
01,8.272,0.105,-5.067,-152.430,4.479,86.258,
02,9.254,0.729,-9.921,-150.011,48.737,-168.250,
01,8.346,0.071,-4.917,-151.812,3.223,85.823,
02,9.500,0.796,-9.842,-148.259,52.743,-166.181,
01,8.427,0.023,-4.774,-151.500,2.310,85.488,
02,9.653,0.856,-9.762,-147.472,55.142,-165.187,
01,8.501,-0.012,-4.651,-151.235,1.553,85.185,
02,9.774,0.878,-9.692,-146.705,56.648,-164.235,
01,8.574,-0.052,-4.550,-151.100,1.049,84.924,
02,9.870,0.883,-9.615,-146.201,57.602,-163.619,
01,8.646,-0.096,-4.460,-151.349,0.937,84.924,
02,9.938,0.883,-9.531,-146.142,57.896,-163.528,
01,8.713,-0.145,-4.391,-152.270,1.329,85.186,
02,9.996,0.820,-9.396,-145.527,57.428,-162.425,
01,8.770,-0.186,-4.363,-154.168,2.532,85.578,
02,10.008,0.712,-9.152,-144.897,55.395,-160.909,
01,8.803,-0.197,-4.399,-157.185,4.435,86.066,
02,9.975,0.628,-8.750,-146.171,51.761,-160.866,
01,8.809,-0.153,-4.502,-161.302,6.737,86.307,
02,9.917,0.591,-8.152,-149.804,46.936,-163.659,
01,8.792,0.007,-4.683,-166.193,9.329,85.783,
02,9.868,0.703,-7.157,-155.785,39.883,-170.082,
01,8.781,0.279,-4.911,-171.062,12.270,84.919,
02,9.135,0.796,-7.081,-164.972,15.363,178.120,
01,8.826,0.529,-5.027,-174.680,15.212,85.948,
02,8.659,0.827,-6.796,-170.288,-14.430,175.098,
01,8.857,0.738,-5.050,-176.324,15.682,87.068,
02,8.529,0.877,-6.535,-173.997,-21.453,175.879,
01,8.878,0.933,-5.029,-176.865,14.871,87.530,
02,8.486,0.991,-6.343,-175.225,-23.668,175.816,
01,8.899,1.060,-5.014,-176.636,14.057,87.087,
02,8.482,1.077,-6.233,-175.084,-24.488,175.040,
01,8.929,1.096,-5.005,-176.116,13.702,86.389,
02,8.510,1.110,-6.165,-174.268,-24.376,174.027,
01,8.959,1.080,-5.009,-175.483,13.694,85.804,
02,8.549,1.099,-6.138,-173.477,-23.837,173.239,
01,8.991,1.042,-5.023,-174.909,13.959,85.343,
02,8.593,1.068,-6.138,-172.803,-23.064,172.643,
