01,9.649,1.862,-8.265,-96.402,4.115,6.414,
02,7.266,2.072,-12.568,-131.909,21.604,-1.539,
01,16.344,15.478,-6.229,-67.728,-8.160,0.038,
02,14.063,16.437,-11.183,-114.105,55.925,0.834,
01,16.336,15.483,-6.242,-67.678,-8.221,-0.070,
02,14.058,16.437,-11.181,-114.092,55.946,0.851,
01,16.330,15.489,-6.236,-67.671,-8.257,-0.071,
02,14.052,16.446,-11.179,-114.009,55.994,0.819,
01,16.320,15.494,-6.238,-67.603,-8.292,-0.123,
02,14.051,16.441,-11.180,-113.915,55.968,0.945,
01,16.312,15.503,-6.226,-67.566,-8.283,-0.103,
02,14.062,16.435,-11.174,-113.824,56.001,1.085,
01,16.311,15.498,-6.235,-67.609,-8.332,-0.134,
02,14.059,16.443,-11.166,-113.783,56.082,1.124,
01,16.306,15.503,-6.229,-67.599,-8.313,-0.134,
02,14.056,16.446,-11.168,-113.723,56.157,1.214,
01,16.309,15.503,-6.222,-67.665,-8.414,-0.119,
02,14.058,16.463,-11.151,-113.655,56.454,1.272,
01,16.309,15.507,-6.220,-67.710,-8.525,-0.049,
02,14.048,16.472,-11.157,-113.620,56.547,1.214,
01,16.280,15.538,-6.225,-67.536,-8.589,-0.102,
02,14.042,16.487,-11.158,-113.665,56.688,1.090,
01,16.281,15.531,-6.224,-67.692,-8.704,-0.075,
02,14.041,16.491,-11.165,-113.558,56.792,1.272,
01,16.288,15.527,-6.210,-67.876,-8.744,0.031,
02,14.034,16.512,-11.162,-113.523,57.047,1.243,
01,16.268,15.538,-6.212,-67.735,-8.663,0.089,
02,14.027,16.504,-11.194,-113.955,56.940,0.968,
01,16.256,15.564,-6.184,-67.678,-8.673,0.343,
02,14.007,16.541,-11.190,-113.869,57.256,0.806,
01,16.248,15.571,-6.201,-67.722,-8.660,0.331,
02,14.020,16.535,-11.198,-113.897,57.376,0.859,
01,16.263,15.547,-6.208,-67.940,-8.731,0.435,
02,14.031,16.543,-11.196,-114.055,57.658,0.767,
01,16.271,15.527,-6.231,-68.135,-8.683,0.382,
02,14.016,16.562,-11.203,-114.059,57.986,0.568,
01,16.282,15.522,-6.222,-68.303,-8.590,0.677,
02,14.014,16.587,-11.221,-114.326,58.159,0.301,
01,16.268,15.537,-6.242,-68.247,-8.682,0.698,
02,14.014,16.571,-11.284,-114.380,57.886,0.361,
01,16.252,15.549,-6.269,-68.086,-8.561,0.672,
02,14.011,16.584,-11.307,-114.377,58.066,0.276,
01,16.249,15.559,-6.267,-68.098,-8.531,0.892,
02,13.982,16.618,-11.328,-114.345,58.216,0.191,
01,16.263,15.531,-6.312,-68.302,-8.593,0.866,
02,14.018,16.627,-11.332,-114.583,58.457,0.032,
01,16.267,15.528,-6.345,-68.360,-8.507,0.788,
02,13.962,16.695,-11.336,-114.471,58.809,-0.303,
01,16.276,15.524,-6.343,-68.478,-8.376,1.000,
02,13.955,16.690,-11.389,-114.519,58.754,-0.321,
01,16.262,15.518,-6.382,-68.468,-8.430,0.943,
02,13.974,16.666,-11.416,-114.515,58.762,-0.176,
01,16.257,15.532,-6.386,-68.504,-8.384,1.067,
02,13.982,16.688,-11.414,-114.532,58.902,-0.213,
01,16.258,15.532,-6.397,-68.581,-8.355,1.198,
02,13.947,16.738,-11.424,-114.340,59.019,-0.239,
01,16.234,15.549,-6.425,-68.635,-8.379,1.481,
02,13.983,16.731,-11.461,-114.408,59.119,-0.100,
01,16.244,15.527,-6.472,-68.921,-8.365,1.668,
02,13.959,16.731,-11.569,-114.373,59.033,-0.087,
01,16.214,15.543,-6.537,-69.109,-8.222,2.021,
02,13.922,16.794,-11.666,-114.427,59.258,-0.349,
01,16.183,15.583,-6.586,-69.146,-8.139,2.504,
02,13.975,16.836,-11.707,-114.167,59.728,-0.050,
01,16.209,15.523,-6.700,-69.664,-7.941,2.825,
02,13.929,16.882,-11.836,-114.294,59.860,-0.460,
01,16.201,15.557,-6.735,-69.765,-7.502,3.550,
02,13.960,16.927,-11.944,-114.368,60.236,-0.484,
01,16.204,15.543,-6.846,-70.108,-7.265,4.014,
02,13.999,16.983,-12.048,-114.483,60.978,-0.599,
01,16.157,15.546,-7.016,-70.213,-7.011,4.107,
02,13.989,17.093,-12.084,-113.905,61.859,-0.274,
01,16.179,15.571,-7.046,-70.280,-6.744,4.763,
02,14.011,17.128,-12.205,-113.861,62.156,-0.273,
01,16.212,15.511,-7.202,-70.692,-6.784,4.768,
02,14.087,17.252,-12.122,-113.057,63.747,0.595,
01,16.221,15.536,-7.243,-70.835,-6.432,5.151,
02,14.156,17.171,-12.321,-112.493,63.384,1.485,
01,16.223,15.510,-7.369,-71.050,-6.465,5.341,
02,14.149,17.269,-12.392,-111.920,63.799,1.774,
01,16.289,15.472,-7.401,-71.595,-6.179,5.705,
02,14.177,17.337,-12.403,-111.081,64.376,2.297,
01,16.225,15.522,-7.447,-71.284,-6.059,5.952,
02,14.226,17.382,-12.367,-110.807,65.226,2.534,
01,16.235,15.531,-7.431,-71.535,-5.783,6.334,
02,14.266,17.368,-12.417,-110.177,65.214,3.153,
01,16.217,15.524,-7.472,-71.663,-5.842,6.253,
02,14.276,17.384,-12.409,-109.363,65.581,3.810,
01,16.174,15.533,-7.466,-71.570,-5.802,6.299,
02,14.241,17.411,-12.372,-108.814,65.752,4.082,
01,16.124,15.545,-7.439,-71.422,-5.895,6.127,
02,14.279,17.336,-12.343,-109.120,65.458,4.242,
01,16.113,15.501,-7.403,-71.784,-6.052,5.966,
02,14.312,17.310,-12.138,-107.357,65.347,6.404,
01,16.062,15.467,-7.361,-72.320,-5.839,5.890,
02,14.426,17.316,-11.093,-101.599,63.963,14.133,
01,15.932,15.390,-7.242,-73.980,-4.746,5.803,
02,14.175,17.596,-9.219,-90.745,56.864,26.034,
01,15.735,15.304,-7.146,-77.277,-2.056,5.283,
02,13.581,17.076,-9.238,-93.311,36.650,24.693,
01,15.514,15.213,-7.115,-82.541,2.295,5.739,
02,13.416,15.666,-10.292,-100.062,5.480,23.719,
01,15.322,14.989,-7.431,-90.476,5.122,4.811,
02,13.873,14.408,-10.530,-108.932,-19.042,21.944,
01,15.220,14.846,-7.513,-95.042,6.240,4.733,
02,14.159,14.187,-9.879,-117.412,-20.606,23.469,
01,15.104,14.732,-7.664,-97.524,4.982,3.837,
02,14.131,14.354,-9.251,-119.506,-20.836,23.805,
01,15.122,14.673,-7.605,-98.799,4.314,3.692,
02,14.110,14.448,-8.950,-120.510,-21.267,24.352,
01,15.133,14.640,-7.605,-99.139,3.510,3.391,
02,14.136,14.509,-8.744,-120.739,-21.367,24.926,
01,15.122,14.668,-7.588,-99.093,3.265,3.139,
02,14.171,14.531,-8.635,-120.969,-21.418,25.496,
01,15.115,14.697,-7.554,-99.103,3.298,3.250,
02,14.176,14.577,-8.569,-120.824,-21.163,25.798,
01,15.158,14.681,-7.536,-99.238,3.441,3.527,
02,14.189,14.614,-8.521,-120.524,-20.657,26.249,
01,15.171,14.680,-7.575,-98.661,3.789,3.583,
02,14.208,14.641,-8.510,-119.867,-20.039,26.549,
01,15.182,14.688,-7.619,-97.554,4.408,3.718,
02,14.232,14.703,-8.460,-118.352,-18.571,26.749,
01,15.224,14.688,-7.682,-96.382,5.053,3.802,
02,14.294,14.788,-8.364,-115.809,-15.612,25.874,
01,15.228,14.717,-7.831,-94.999,4.934,3.527,
02,14.595,14.768,-8.245,-112.157,-8.945,25.092,
01,15.306,14.750,-7.918,-92.270,3.442,3.507,
02,14.975,14.338,-9.052,-109.302,2.862,22.629,
01,15.464,14.778,-7.835,-87.015,-0.654,4.099,
02,15.009,14.111,-10.367,-107.440,16.106,15.998,
01,15.630,14.808,-7.687,-81.981,-4.779,4.243,
02,14.849,14.479,-11.591,-105.972,31.940,9.113,
01,15.814,14.905,-7.452,-78.172,-6.414,4.338,
02,14.606,15.159,-12.157,-107.538,46.013,2.386,
01,15.939,15.000,-7.315,-75.999,-7.204,4.250,
02,14.421,15.834,-12.282,-111.203,54.887,-3.930,
