1,16.395,7.3,7.341,-178.324,-25.091,-27.4
2,13.96,9.216,7.137,177.067,-20.901,19.262
1,15.467,14.421,-17.896,-125.886,62.524,14.158
2,14.554,14.668,-18.831,-154.198,10.295,26.698
1,15.57,14.332,-17.775,-124.828,61.903,13.721
2,14.142,14.396,-19.572,-152.685,13.406,26.581
1,15.662,14.29,-17.498,-123.837,60.705,12.728
2,13.57,14.234,-20.61,-151.191,17.472,26.53
1,15.735,14.241,-17.114,-122.522,58.493,11.959
2,13.515,14.24,-21.38,-150.704,24.087,26.451
1,15.642,14.195,-16.904,-121.858,54.701,10.169
2,13.85,14.405,-21.647,-150.529,34.167,26.494
1,15.535,14.099,-16.833,-123.047,50.772,7.832
2,14.301,14.563,-21.755,-149.688,44.506,27.515
1,15.286,14.097,-16.884,-125.408,47.569,5.318
2,14.969,14.856,-21.301,-146.633,55.834,31.397
1,15.126,13.948,-17.121,-128.892,45.354,4.071
2,15.359,15.223,-20.669,-147.542,60.121,30.391
1,14.956,13.731,-17.542,-132.296,44.41,4.439
2,15.8,15.53,-19.76,-152.086,59.306,26.011
1,14.819,13.746,-17.892,-135.06,47.014,3.999
2,16.413,15.498,-18.676,-158.283,53.106,22.066
1,14.802,13.831,-18.235,-136.498,51.203,4.254
2,16.714,15.153,-17.991,-163.078,41.013,20.341
1,15.007,14.05,-18.15,-135.767,55.362,5.949
2,16.04,14.889,-18.212,-161.103,27.024,21.323
1,15.173,14.244,-18.03,-134.944,57.858,7.389
2,15.607,14.819,-18.346,-160.325,19.867,20.888
1,15.293,14.29,-17.981,-133.709,58.897,8.902
2,15.406,14.714,-18.438,-159.723,15.781,20.76
1,15.344,14.283,-18.025,-132.739,59.258,9.743
2,15.2,14.725,-18.516,-158.415,12.342,20.342
1,15.424,14.29,-18.011,-131.909,60.077,10.198
2,15.016,14.738,-18.608,-157.024,9.822,20.242
1,15.455,14.309,-18.032,-131.611,60.876,9.535
2,14.911,14.808,-18.625,-155.469,9.312,21.178
1,15.52,14.331,-17.965,-131.825,61.961,8.181
2,14.802,14.78,-18.712,-154.391,9.078,21.756
1,15.735,14.342,-17.611,-129.698,62.125,8.648
2,14.406,14.72,-19.093,-153.188,10.486,22.111
1,15.873,14.34,-17.094,-126.974,59.95,8.781
2,13.597,14.368,-20.347,-151.689,13.536,23.707
1,16.021,14.271,-16.39,-122.776,55.778,9.215
2,13.108,13.781,-22.123,-150.472,19.849,26.27
1,16.049,13.984,-16.088,-117.13,46.712,8.143
2,13.71,14.06,-22.589,-149.205,36.258,28.527
1,15.971,13.663,-16.086,-113.42,37.756,4.914
2,14.762,14.624,-22.224,-146.344,56.76,32.371
1,15.871,13.593,-16.05,-111.538,32.911,1.638
2,15.471,15.213,-21.765,-143.065,72.016,36.309
1,15.691,13.628,-16.063,-111.894,30.313,-0.758
2,15.811,15.627,-21.448,-139.942,80.841,39.372
1,15.564,13.603,-16.102,-114.417,29.016,-0.739
2,15.902,15.866,-21.249,-139.049,82.828,39.802
1,15.373,13.615,-16.217,-119.748,28.239,-0.132
2,15.97,15.988,-20.981,-142.373,81.08,35.956
1,15.163,13.615,-16.419,-126.394,28.26,0.932
2,15.874,16.212,-20.584,-151.939,76.467,25.183
1,14.799,13.602,-16.9,-132.04,29.327,1.975
2,16.144,16.385,-19.487,-160.142,70.429,18.606
1,14.327,13.604,-17.762,-135.674,32.064,2.515
2,17.014,15.897,-17.846,-169.942,60.053,12.39
1,14.278,13.761,-18.356,-137.681,36.938,3.524
2,16.677,15.145,-17.756,-170.671,44.276,13.977
1,14.514,13.979,-18.409,-138.302,41.203,3.997
2,15.673,14.925,-18.183,-165.284,26.127,18.648
1,14.76,14.261,-18.26,-138.452,46.252,4.941
2,15.209,15.034,-18.333,-163.374,15.572,20.032
1,14.971,14.398,-18.136,-137.541,50.257,6.362
2,15.134,14.985,-18.407,-162.512,10.214,21.378
1,15.133,14.43,-18.078,-136.312,52.391,7.197
2,15.091,14.948,-18.433,-161.522,7.185,21.379
1,15.212,14.365,-18.133,-134.961,53.252,7.62
2,15.069,14.919,-18.457,-160.449,5.752,20.837
1,15.265,14.322,-18.171,-133.876,54.422,7.079
2,14.972,14.961,-18.501,-158.582,5.526,20.067
1,15.446,14.317,-18,-131.034,56.116,7.879
2,14.744,14.899,-18.767,-156.996,7.75,21.333
1,15.537,14.332,-17.818,-128.631,55.47,8.054
2,14.394,14.788,-19.309,-155.403,11.914,22.269
1,15.566,14.273,-17.703,-127.39,53.326,7.732
2,14.181,14.598,-20.103,-154.841,17.579,23.139
1,15.578,14.017,-17.751,-126.948,51.249,7.552
2,14.693,14.727,-20.003,-155.622,24.928,22.913
1,15.466,13.943,-17.916,-127.489,50.356,6.413
2,15.142,14.819,-19.733,-156.465,28.998,22.17
1,15.429,13.874,-18.118,-128.529,50.667,5.895
2,15.578,14.931,-19.275,-157.46,30.602,21.324
1,15.421,13.906,-18.299,-129.744,52.105,5.501
2,16.029,14.886,-18.776,-158.867,29.471,21.023
1,15.516,14.011,-18.323,-130.445,54.225,5.651
2,15.91,14.796,-18.781,-159.16,25.274,20.881
1,15.604,14.119,-18.306,-131.259,56.523,6.053
2,15.763,14.821,-18.778,-159.866,21.114,20.104
1,15.642,14.184,-18.317,-131.341,58.352,6.955
2,15.645,14.828,-18.806,-160.227,16.828,19.665
1,15.686,14.272,-18.288,-131.369,60.16,7.489
2,15.538,14.849,-18.822,-160.129,13.435,19.361
1,15.703,14.321,-18.319,-131.861,61.044,7.315
2,15.487,14.877,-18.796,-160.028,11.807,19.031
1,15.709,14.337,-18.344,-131.645,61.649,7.203
2,15.385,14.913,-18.82,-159.094,10.771,19.206
1,15.749,14.433,-18.206,-132.127,62.883,5.735
2,15.123,14.928,-18.966,-157.179,10.292,20.007
1,15.93,14.564,-17.711,-130.619,62.797,5.775
2,14.447,14.762,-19.664,-155.168,11.956,21.189
1,16.093,14.644,-16.983,-127.929,60.435,6.107
2,13.609,14.257,-21.265,-153.88,16.059,22.712
1,16.144,14.401,-16.633,-125.115,56.103,6.422
2,13.495,14.305,-22.46,-153.949,23.293,22.827
1,16.028,14.13,-16.499,-120.737,48.712,6.117
2,14.166,14.835,-22.629,-156.331,37.356,21.179
1,15.83,13.81,-16.7,-117.69,40.302,4.4
2,14.907,15.511,-22.269,-161.971,55.699,14.395
1,15.616,13.752,-16.821,-117.789,37.155,2.359
2,15.504,15.851,-21.878,-168.09,69.093,6.275
1,15.395,13.695,-17.059,-121.861,36.11,0.972
2,15.835,16.164,-21.37,-175.174,73.823,-1.684
1,15.118,13.704,-17.395,-128.763,37.04,-0.064
2,16.021,16.43,-20.688,-176.553,71.412,-3.184
1,14.782,13.719,-17.921,-133.966,39.029,-0.138
2,16.532,16.587,-19.438,-178.897,64.893,-4.428
1,14.533,13.923,-18.565,-137.006,44.199,0.012
2,17.384,16.328,-17.7,-177.402,54.887,-0.185
1,15.051,14.268,-18.242,-137.708,51.099,1.961
2,16.236,15.723,-18.283,-164.584,35.504,14.325
1,15.166,14.469,-18.292,-139.04,53.683,1.628
2,15.631,15.493,-18.642,-162.258,26.078,17.675
1,15.224,14.612,-18.328,-139.063,55.369,1.969
2,15.377,15.412,-18.762,-161.429,21.737,19.389
